"","time","n.risk","n.event","n.censor","surv","std.err","upper","lower","Management","Climate","n_sims","sim_ids"
"158",20,85,1,0,0.949372431545436,0.0203923103683344,0.987317132957092,0.91142773013378,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"159",21,84,2,0,0.942190414355911,0.0228196920503771,0.984330610418192,0.90005021829363,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"160",22,82,1,0,0.938451845260463,0.0240846006848166,0.982751417622321,0.894152272898604,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"161",23,81,9,0,0.901276206360265,0.0367230012385427,0.966146246131334,0.836406166589196,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"162",24,72,8,0,0.861506798461765,0.0504199895023931,0.946642074972312,0.776371521951218,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"163",25,64,26,0,0.637634033065013,0.131201525461739,0.801601793399498,0.473666272730527,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"164",26,38,8,0,0.510234880725952,0.182276501661545,0.692519036155738,0.327950725296165,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"165",27,30,8,0,0.381083737948729,0.247877278554246,0.566225855589816,0.195941620307641,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"166",28,22,5,0,0.299371763227933,0.302859048954163,0.477076694888197,0.121666831567669,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"167",29,17,3,0,0.24994635114046,0.34521704058282,0.41906329322442,0.0808294090564995,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"168",30,14,8,0,0.115849504946142,0.541753683271042,0.238860560726601,0,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"169",31,6,5,0,0.0285124965373121,0.987273020514791,0.0836847351303186,0,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"170",32,1,1,0,0.0104891612925491,1.40524304553924,0.0393786795125098,0,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"171",23,25,9,0,0.815388147579782,0.170883433981753,1,0.542293965536226,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"172",24,16,1,0,0.763914220309446,0.217216741202975,1,0.438687679844572,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"173",26,15,1,0,0.700119786808703,0.276123842245804,1,0.32122000879975,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"174",28,14,1,0,0.613795109506159,0.354129526814565,1,0.18777151342016,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"175",29,13,3,0,0.220015240064175,0.755340187394968,0.545734505999499,0,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"176",30,10,2,0,0.0476971441522153,1.60399558764892,0.197646165929793,0,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"177",32,8,1,0,0.00754236190354252,3.40195157690012,0.0578325877356238,0,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"178",33,7,1,0,0.000981968741684103,5.28396304453786,0.0111516074909745,0,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"179",34,6,3,0,1.6989975082371e-07,13.2617788343132,4.58603752284681e-06,0,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"180",35,3,2,0,3.60933505305638e-13,25.8596276198417,1.86538562374494e-11,0,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"181",38,1,1,0,0,46.9753380008158,0,0,"ADAPTATION","refclim",5,"ADAPTATION_refclim_refclim_w5; ADAPTATION_refclim_refclim_w6; ADAPTATION_refclim_refclim_w7; ADAPTATION_refclim_refclim_w8; ADAPTATION_refclim_refclim_w9"
"182",23,25,9,0,0.454105344872976,0.427248808960496,0.834369654068226,0.0738410356777255,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"183",24,16,1,0,0.352870499514061,0.515280117211798,0.709245169531912,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"184",26,15,1,0,0.251840254004141,0.653901514459717,0.574604621074818,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"185",28,14,1,0,0.151381407277947,0.928517703631131,0.426874565583503,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"186",29,13,3,0,0.00286154702946528,4.62017856996044,0.0287739530686147,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"187",30,10,2,0,7.73384811292299e-06,10.3751248230794,0.000165000651732972,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"188",32,8,1,0,6.16847517509456e-09,18.6978320857881,2.32225061735924e-07,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"189",33,7,1,0,2.31958896534934e-12,27.7519368356101,1.28486554729079e-10,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"190",34,6,3,0,0,66.3573224432127,0,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"191",35,3,2,0,0,126.41177711633,0,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"192",38,1,1,0,0,223.153450492931,0,0,"BAU","refclim",5,"BAU_refclim_refclim_w5; BAU_refclim_refclim_w6; BAU_refclim_refclim_w7; BAU_refclim_refclim_w8; BAU_refclim_refclim_w9"
"193",23,25,9,0,0.101931946112299,1.15030032826988,0.331742331320308,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"194",24,16,1,0,0.049142513355528,1.70857619785058,0.213708397461969,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"195",26,15,1,0,0.0185237094669243,2.47070432031319,0.108224614817437,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"196",28,14,1,0,0.00424935966889151,3.67849451024374,0.0348860392819439,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"197",29,13,3,0,4.39648289995986e-08,15.2865626104154,1.36120000193696e-06,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"198",30,10,2,0,1.66533453693773e-15,33.4469820096934,1.0902390101819e-13,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"199",32,8,1,0,0,59.0604247878696,0,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"200",33,7,1,0,0,87.0350033225133,0,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"201",34,6,3,0,0,206.337514319564,0,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"202",35,3,2,0,0,391.244823016839,0,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"203",38,1,1,0,0,686.293856791656,0,0,"BIOECONOMY","refclim",5,"BIOECONOMY_refclim_refclim_w5; BIOECONOMY_refclim_refclim_w6; BIOECONOMY_refclim_refclim_w7; BIOECONOMY_refclim_refclim_w8; BIOECONOMY_refclim_refclim_w9"
"204",23,25,9,0,0.980884600058072,0.0217042132843983,1,0.939158282811629,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"205",24,16,1,0,0.974854435221861,0.0280249773361295,1,0.921307683205964,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"206",26,15,1,0,0.966848155679362,0.0362674841753725,1,0.898121724202138,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"207",28,14,1,0,0.954891040570785,0.0479658863902776,1,0.86512038763037,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"208",29,13,3,0,0.866596904010389,0.122805247886814,1,0.658012347545707,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"209",30,10,2,0,0.749942192022929,0.217876546934219,1,0.429694238973812,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
