"time","Management","Climate","Model","Windcase","surv","lower","upper"
47,"BAU","rcp45","HadGEM2_CCLM","w8",0.0973918498470523,0.0224197438317098,0.423072292343288
47,"BAU","rcp85","HadGEM2_CCLM","w8",1.01301367749773e-06,8.70509942222832e-11,0.0117884548022556
47,"BAU","rcp45","HadGEM2_CCLM","w9",0.277412931266224,0.114096892001904,0.674496325740711
47,"BAU","rcp85","HadGEM2_CCLM","w9",0.000500916443631594,2.72578956360868e-06,0.0920530648625379
47,"BAU","rcp45","MPI_CCLM","w5",0.0578694418320672,0.00752546109652471,0.445005595670615
47,"BAU","rcp85","MPI_CCLM","w5",4.63257195937317e-08,1.31229962002939e-13,0.0163535237447832
47,"BAU","rcp85","MPI_CCLM","w6",0.14326713703744,0.0361367564306614,0.567994324401765
47,"BAU","rcp45","MPI_CCLM","w7",9.97737300811874e-06,2.30376841069715e-09,0.0432109285295139
47,"BAU","rcp85","MPI_CCLM","w7",0.227404471162832,0.0799443367811477,0.646859997680815
47,"BAU","rcp45","MPI_CCLM","w8",0.000154225353124704,2.76689654253494e-07,0.0859643979483231
47,"BAU","rcp85","MPI_CCLM","w8",0.036704159376815,0.00357338768855169,0.37700787963051
47,"BAU","rcp45","MPI_CCLM","w9",3.11873271652274e-09,1.37779829250622e-15,0.00705944655796556
47,"BAU","rcp85","MPI_CCLM","w9",0.822993847241196,0.709483307332731,0.95466498731762
47,"BAU","rcp45","NCC_HIRHAM5","w5",0.315216729984773,0.136528111048922,0.727773834259591
47,"BAU","rcp85","NCC_HIRHAM5","w5",0.648610747504674,0.470605469511815,0.893946052550096
47,"BAU","rcp45","NCC_HIRHAM5","w6",0.0768686574057228,0.0112100432696509,0.527097920072739
47,"BAU","rcp45","NCC_HIRHAM5","w7",0.744383793612838,0.597558312928321,0.927285622516153
47,"BAU","rcp85","NCC_HIRHAM5","w7",0.173868787226037,0.0483936926241345,0.624675521379347
47,"BAU","rcp45","NCC_HIRHAM5","w8",0.7985115176788,0.673448324815569,0.9467996583707
47,"BAU","rcp85","NCC_HIRHAM5","w8",0.263561871990766,0.0982039089613885,0.707353313141424
47,"BAU","rcp45","NCC_HIRHAM5","w9",0.605261773809183,0.419721831216824,0.872820491068026
47,"BAU","rcp85","NCC_HIRHAM5","w9",0.0510171243354588,0.00564680269139161,0.460924016245064
47,"BAU","refclim","refclim","w5",0.22212945173456,0.0530649538712149,0.929832021481534
47,"BAU","refclim","refclim","w6",0.0353142285630267,0.00141877348594999,0.878994956807114
47,"BAU","refclim","refclim","w7",0.102302192844087,0.0117821676170747,0.888269374604873
47,"BAU","refclim","refclim","w8",0.17592016250825,0.0334518200818561,0.925148571922242
47,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w5",0.0206987104725844,0.000505293163720497,0.847897113970977
47,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w5",0.301298732096126,0.130693767693596,0.69460791868487
47,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w6",0.000512256067056627,3.76593048251413e-06,0.069679002162863
47,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w6",0.069528883240909,0.0110260874697848,0.438438894846016
47,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w7",4.86885874950715e-08,3.42466399084648e-13,0.00692207631392194
47,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w7",0.162368884902049,0.0456799375511386,0.577138590761441
47,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w8",1.03216253922733e-05,3.51430977467869e-09,0.030314900384411
47,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w8",0.250167184338977,0.0936959338696862,0.66794382141635
47,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w9",0.000158264931253704,4.27826727287082e-07,0.0585465724022817
47,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w9",0.0454117397224116,0.00506112489994632,0.40746398189816
47,"BIOECONOMY","rcp85","HadGEM2_CCLM","w5",3.30396288106272e-09,2.99223582187683e-15,0.00364816531788366
47,"BIOECONOMY","rcp45","HadGEM2_CCLM","w6",0.39141243010924,0.215285137639291,0.711631523308928
47,"BIOECONOMY","rcp85","HadGEM2_CCLM","w6",0.00267417479276866,5.87451171420844e-05,0.121732854919377
47,"BIOECONOMY","rcp45","HadGEM2_CCLM","w7",0.124366590066692,0.032881199184553,0.470391868556997
47,"BIOECONOMY","rcp85","HadGEM2_CCLM","w7",1.91598561027906e-06,1.73126928420102e-10,0.0212041009005149
47,"BIOECONOMY","rcp45","HadGEM2_CCLM","w8",0.241380498184647,0.097891179848599,0.595197085110034
47,"BIOECONOMY","rcp85","HadGEM2_CCLM","w8",0.000126273728375925,2.61766047725675e-07,0.0609133790134094
47,"BIOECONOMY","rcp45","HadGEM2_CCLM","w9",0.338441764879677,0.168981478119413,0.677842503744272
47,"BIOECONOMY","rcp85","HadGEM2_CCLM","w9",0.00106744914443502,1.14789145422773e-05,0.0992644096929562
47,"BIOECONOMY","rcp45","MPI_CCLM","w5",0.0891367580685666,0.0193579945542417,0.41044342773788
47,"BIOECONOMY","rcp85","MPI_CCLM","w6",2.33798315929512e-07,6.17577281778047e-12,0.00885098175485592
47,"BIOECONOMY","rcp45","MPI_CCLM","w7",0.264209967573224,0.103332129489015,0.675558582894249
47,"BIOECONOMY","rcp85","MPI_CCLM","w7",0.000223453219208358,7.58045378335782e-07,0.0658685384827266
47,"BIOECONOMY","rcp45","MPI_CCLM","w8",0.0519261474647897,0.00615768431949145,0.437879672070908
47,"BIOECONOMY","rcp85","MPI_CCLM","w8",7.70413977058126e-09,6.26636999564367e-15,0.00947179468655676
47,"BIOECONOMY","rcp45","MPI_CCLM","w9",0.133062422173139,0.0310725378742906,0.5698153226561
47,"BIOECONOMY","rcp85","MPI_CCLM","w9",2.9360920849042e-06,2.49469962495696e-10,0.0345558104273845
47,"BIOECONOMY","rcp45","NCC_HIRHAM5","w5",0.214950526640383,0.0707589103265986,0.652974002704646
47,"BIOECONOMY","rcp85","NCC_HIRHAM5","w5",6.070572318706e-05,6.28861546856559e-08,0.0586008930913294
47,"BIOECONOMY","rcp45","NCC_HIRHAM5","w6",0.0323692326598735,0.00272450645581205,0.384571385673861
47,"BIOECONOMY","rcp45","NCC_HIRHAM5","w7",3.89400955924657e-10,4.15486021581964e-17,0.00364953551839077
47,"BIOECONOMY","rcp85","NCC_HIRHAM5","w7",0.816919343403717,0.700156299447925,0.953154622979717
47,"BIOECONOMY","rcp45","NCC_HIRHAM5","w8",0.278835021693116,0.111788151990742,0.695502769640912
47,"BIOECONOMY","rcp85","NCC_HIRHAM5","w8",0.638019611842381,0.458549061499635,0.887732762475247
47,"BIOECONOMY","rcp45","NCC_HIRHAM5","w9",0.0585307675771176,0.00707298193270402,0.484357345425433
47,"BIOECONOMY","rcp85","NCC_HIRHAM5","w9",0.736073927904225,0.585790180066322,0.924912785801586
47,"BIOECONOMY","refclim","refclim","w5",0.144381509868363,0.0344974921648521,0.604276400506215
47,"BIOECONOMY","refclim","refclim","w6",0.79170795060252,0.662571766925704,0.946012960913754
47,"BIOECONOMY","refclim","refclim","w7",0.22875145414353,0.078142005716722,0.669642752228227
47,"BIOECONOMY","refclim","refclim","w8",0.59381436558571,0.40498412268139,0.870689691342219
47,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w5",0.0371910725570614,0.0033249798302945,0.415995268705766
47,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w5",0.338493885946881,0.120169877152664,0.953467820208051
47,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w6",0.0900557330914541,0.00905931385609572,0.895215155525518
47,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w6",0.193690660330503,0.0408259550822326,0.918926987101727
47,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w7",0.28616781114904,0.086048371002112,0.951697460209011
47,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w7",0.0613006030228418,0.00450069349225023,0.834929980776197
49,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w5",0.00157008552318638,1.09477512687525e-05,0.225175790863605
49,"BIOECONOMY","rcp85","MPI_CCLM","w5",4.16333634234434e-14,1.17886200293269e-23,0.000146947328483157
49,"CONSERVATION","rcp85","HadGEM2_CCLM","w6",5.86737843533136e-07,9.13091161810540e-12,0.0377028397000918
49,"CONSERVATION","rcp45","MPI_CCLM","w7",0,1.6337255455367e-52,2.06290613885605e-08
49,"CONSERVATION","rcp85","NCC_HIRHAM5","w7",5.63462768127243e-05,2.81220787039849e-08,0.112897163260193
49,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w5",0,6.03835008753621e-36,4.63926900239057e-06
49,"UNMANAGED","rcp45","HadGEM2_CCLM","w6",0.0005770710430828,1.74711927826874e-06,0.19060575480262
49,"UNMANAGED","rcp85","MPI_CCLM","w6",3.33066907387547e-16,2.0562093872854e-27,5.98344225121225e-05
49,"UNMANAGED","rcp45","NCC_HIRHAM5","w7",5.92618719652549e-08,1.19327685333398e-13,0.0294313047327815
49,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w5",0,1.60868162006613e-61,6.58849466363805e-09
49,"ADAPTATION","rcp45","HadGEM2_CCLM","w6",0.00641989717575198,0.000153996770302374,0.26763600084795
49,"ADAPTATION","rcp85","MPI_CCLM","w6",3.4499292311807e-11,9.11648703822262e-19,0.00130554911386591
49,"ADAPTATION","rcp45","NCC_HIRHAM5","w7",1.34160799697414e-05,3.06402541740926e-09,0.0587433774962763
49,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w5",0,1.35657531307853e-41,2.32749176648899e-06
49,"BAU","rcp85","HadGEM2_CCLM","w5",0.000476053235173524,1.60789557576013e-06,0.140946144846524
49,"BAU","rcp45","MPI_CCLM","w6",1.11022302462516e-16,2.23769337403331e-28,8.76217092752481e-05
49,"BAU","rcp85","NCC_HIRHAM5","w6",0.00293525838327124,3.9396155102288e-05,0.21869499077243
49,"BAU","refclim","refclim","w9",8.24007528876791e-13,1.29194945237837e-21,0.000525572616172881
49,"BIOECONOMY","rcp45","HadGEM2_CCLM","w5",2.23421471967633e-06,1.44492172248455e-10,0.0345466147824
49,"BIOECONOMY","rcp45","MPI_CCLM","w6",0,4.50320820491061e-48,2.60616835006176e-07
49,"BIOECONOMY","rcp85","NCC_HIRHAM5","w6",0.00077425853439328,3.94951563198535e-06,0.151784758927401
49,"BIOECONOMY","refclim","refclim","w9",1.4432899320127e-15,1.83903029782577e-26,0.000110599185673074
49,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w8",1.21929538243748e-07,6.86900331335586e-13,0.0216433325521456
49,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w8",0,1.8693794862736e-59,5.54539505392586e-08
49,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w9",1.93018412909529e-05,5.10641843464623e-09,0.0729593710328324
49,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w9",0,1.53290192196663e-40,6.62936158113553e-06
49,"CONSERVATION","rcp45","HadGEM2_CCLM","w5",0.000255031830083352,5.11626875557314e-07,0.127126305249001
49,"CONSERVATION","rcp85","HadGEM2_CCLM","w5",0,9.35721101504017e-31,5.42411930303212e-05
49,"CONSERVATION","rcp45","HadGEM2_CCLM","w6",9.58115120575087e-09,7.79773366285092e-15,0.0117724537857811
49,"CONSERVATION","rcp45","HadGEM2_CCLM","w7",0,5.40404321517456e-69,5.49574576733401e-09
49,"CONSERVATION","rcp85","HadGEM2_CCLM","w7",0.336776339077351,0.169005808801205,0.671091149865462
49,"CONSERVATION","rcp45","HadGEM2_CCLM","w8",0.00555310293589906,0.000101541845483414,0.303687135780176
49,"CONSERVATION","rcp85","HadGEM2_CCLM","w8",0.0890433908072061,0.020398365398517,0.388694157180913
49,"CONSERVATION","rcp45","HadGEM2_CCLM","w9",9.71933336968434e-06,1.26851390145273e-09,0.0744693779417192
49,"CONSERVATION","rcp85","HadGEM2_CCLM","w9",0.192203326648185,0.0690440087120751,0.535051765732252
49,"CONSERVATION","rcp45","MPI_CCLM","w5",0.000382120712517309,8.63315757619219e-07,0.169134221918286
49,"CONSERVATION","rcp85","MPI_CCLM","w5",0.284491333446667,0.128904839701591,0.627868736298993
49,"CONSERVATION","rcp45","MPI_CCLM","w6",0.00248249726568828,2.43281240731446e-05,0.253319682833775
49,"CONSERVATION","rcp85","MPI_CCLM","w6",0.0605021223950831,0.0109931850526287,0.332979641185454
49,"CONSERVATION","rcp85","MPI_CCLM","w7",1.53733490959596e-06,4.62524822650930e-11,0.0510977683473426
49,"CONSERVATION","rcp45","MPI_CCLM","w8",0.00244475350986417,6.56320128799121e-06,0.910656166363346
49,"CONSERVATION","rcp85","MPI_CCLM","w8",1.56972076681416e-06,1.67231894664411e-12,1
49,"CONSERVATION","rcp45","MPI_CCLM","w9",0.0001102258096215,1.30958221557274e-08,0.927756116587819
49,"CONSERVATION","rcp85","MPI_CCLM","w9",0.000962395618966827,9.44709563922306e-07,0.980412777405386
49,"CONSERVATION","rcp45","NCC_HIRHAM5","w5",1.85540848907095e-07,2.40321517554813e-14,1
49,"CONSERVATION","rcp85","NCC_HIRHAM5","w5",0.183175813447988,0.0536643034272682,0.625245768405575
49,"CONSERVATION","rcp45","NCC_HIRHAM5","w6",0.00141773185459293,1.15837037691165e-05,0.173516489336184
49,"CONSERVATION","rcp85","NCC_HIRHAM5","w6",0.0230068441509689,0.00153640829684715,0.344514461991108
49,"CONSERVATION","rcp45","NCC_HIRHAM5","w7",4.67660191905139e-07,9.13007061450815e-12,0.0239544757439689
49,"CONSERVATION","rcp45","NCC_HIRHAM5","w8",0.0763823863606706,0.0118399424374898,0.49276159719132
49,"CONSERVATION","rcp85","NCC_HIRHAM5","w8",4.82715578110637e-05,2.83280973099173e-08,0.0822555524297517
49,"CONSERVATION","rcp45","NCC_HIRHAM5","w9",0.140797957127161,0.0339806369595202,0.583392970378906
49,"CONSERVATION","rcp85","NCC_HIRHAM5","w9",0.000512894521802254,1.81238614662514e-06,0.145146105306897
49,"CONSERVATION","refclim","refclim","w5",0.0125926463328487,0.00052067828252732,0.304554169024495
49,"CONSERVATION","refclim","refclim","w6",4.55534524546053e-08,1.37282900326203e-13,0.0151156263727605
49,"CONSERVATION","refclim","refclim","w7",0.26524423784118,0.11415272985461,0.616319082316776
49,"CONSERVATION","refclim","refclim","w8",0.00592744625641084,0.000227828451176468,0.154215239322437
49,"CONSERVATION","refclim","refclim","w9",0.0523789570720946,0.00803637267519351,0.341392224433428
49,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w5",1.12356714386808e-05,6.44634920817971e-09,0.0195832258852725
49,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w6",0.133852533795508,0.0374681156274011,0.478179927211895
49,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w6",0.000421825756828254,2.70622890507549e-06,0.0657508937215228
49,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w7",0.215922703507332,0.0825533211694479,0.564757580064139
49,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w7",0.0026767804539839,6.0547611616252e-05,0.118339161654179
49,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w8",0.0326968287468717,0.00391857864734686,0.272824078910883
49,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w8",1.81882579319836e-06,3.99763462349218e-10,0.00827521166269657
49,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w9",0.152108883435744,0.0401780622008424,0.575864318801908
49,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w9",0.000691357827730998,2.94434340368358e-06,0.162336922169783
49,"UNMANAGED","rcp45","HadGEM2_CCLM","w5",0.0152224903607375,0.00074211815919631,0.312247059192969
49,"UNMANAGED","rcp85","HadGEM2_CCLM","w5",9.47999923006648e-08,3.14113623827129e-13,0.0286107887430314
49,"UNMANAGED","rcp85","HadGEM2_CCLM","w6",0.0576347748992956,0.00732478686599154,0.453496782700286
49,"UNMANAGED","rcp45","HadGEM2_CCLM","w7",1.62580893110498e-05,3.02780267072425e-09,0.0872994368502287
49,"UNMANAGED","rcp85","HadGEM2_CCLM","w7",0.113597929078428,0.0240432343065105,0.53672019855553
49,"UNMANAGED","rcp45","HadGEM2_CCLM","w8",0.000223762238280911,3.55081134185366e-07,0.141008728597587
49,"UNMANAGED","rcp85","HadGEM2_CCLM","w8",0.00779984508296228,0.000242775623706789,0.250591811440208
49,"UNMANAGED","rcp45","HadGEM2_CCLM","w9",7.15571735199205e-09,3.72061750988291e-15,0.0137623097445477
49,"UNMANAGED","rcp85","HadGEM2_CCLM","w9",0.751187226594369,0.607719885888352,0.928523588747938
49,"UNMANAGED","rcp45","MPI_CCLM","w5",0.331031550457711,0.143973742347317,0.761124116188387
49,"UNMANAGED","rcp85","MPI_CCLM","w5",0.529508235530547,0.336789522032342,0.832505031043537
49,"UNMANAGED","rcp45","MPI_CCLM","w6",0.0857030161683284,0.0138675021366904,0.529656091482798
49,"UNMANAGED","rcp45","MPI_CCLM","w7",0.648210465350139,0.473797527580075,0.886827775432895
49,"UNMANAGED","rcp85","MPI_CCLM","w7",0.18725696825695,0.0533251183445771,0.657573264708009
49,"UNMANAGED","rcp45","MPI_CCLM","w8",0.718598673372702,0.564531726730005,0.914712192287422
49,"UNMANAGED","rcp85","MPI_CCLM","w8",0.278893571159011,0.106609177761709,0.729595947242763
49,"UNMANAGED","rcp45","MPI_CCLM","w9",0.478358519242483,0.284806208826205,0.80344762803783
49,"UNMANAGED","rcp85","MPI_CCLM","w9",0.0578777728621225,0.0072133527878435,0.464393838760367
49,"UNMANAGED","rcp45","NCC_HIRHAM5","w5",5.84114984925055e-06,3.37609138162438e-11,1
49,"UNMANAGED","rcp85","NCC_HIRHAM5","w5",2.34146035893446e-12,1.6834761430785e-24,1
49,"UNMANAGED","rcp45","NCC_HIRHAM5","w6",1.17342651151375e-08,7.43555584634332e-17,1
49,"UNMANAGED","rcp85","NCC_HIRHAM5","w6",9.01964852695336e-07,9.07356743711577e-13,0.896605002579889
49,"UNMANAGED","rcp85","NCC_HIRHAM5","w7",3.24185123190546e-14,3.10861125689426e-28,1
49,"UNMANAGED","rcp45","NCC_HIRHAM5","w8",0.0214049086316267,0.00136063936917184,0.336731483675323
49,"UNMANAGED","rcp85","NCC_HIRHAM5","w8",9.25493015557777e-12,1.2663068162765e-19,0.000676401740714269
49,"UNMANAGED","rcp45","NCC_HIRHAM5","w9",0.000194924477565528,3.36593878240378e-07,0.1128824806702
49,"UNMANAGED","rcp85","NCC_HIRHAM5","w9",0,1.89407917491384e-43,4.8094485419994e-07
49,"UNMANAGED","refclim","refclim","w5",0.0029522766051594,3.720212930709e-05,0.234285975445777
49,"UNMANAGED","refclim","refclim","w6",0,1.14346601800407e-29,3.17935901424841e-05
49,"UNMANAGED","refclim","refclim","w7",0.0117952175472614,0.000463615864258497,0.30009145008388
49,"UNMANAGED","refclim","refclim","w8",1.80300219199125e-13,9.92184712123489e-23,0.000327519660725001
49,"UNMANAGED","refclim","refclim","w9",4.97813587753138e-05,2.67045267422727e-08,0.0928001348024615
49,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w6",0,2.47884626045159e-50,5.36567800351214e-08
49,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w6",0.0495050641806182,0.00729879659343539,0.335774719593002
49,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w7",2.36018671273541e-09,1.29117203718814e-15,0.00431428277814159
49,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w7",0.00125630090725681,1.38733135202651e-05,0.113764600451714
49,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w8",0,1.74909642521635e-34,2.58843579823057e-05
49,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w8",0.0105183579224545,0.000494377287835776,0.223788301176192
49,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w9",8.44879721739744e-14,1.76512824407366e-23,0.000404904677988484
49,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w9",0.0310664331325348,0.00336119906538346,0.287136598816158
49,"ADAPTATION","rcp45","HadGEM2_CCLM","w5",1.08532960396701e-10,5.67355122071955e-18,0.00207619791516512
49,"ADAPTATION","rcp85","HadGEM2_CCLM","w5",0.000432106873455851,2.48400423515516e-06,0.0751674845981638
49,"ADAPTATION","rcp85","HadGEM2_CCLM","w6",0,2.09253931847987e-39,1.61661439924197e-06
49,"ADAPTATION","rcp45","HadGEM2_CCLM","w7",0.0140510896591505,0.000724782489615847,0.272403270551043
49,"ADAPTATION","rcp85","HadGEM2_CCLM","w7",5.73097125311506e-13,4.75877264322744e-22,0.000690169348511474
49,"ADAPTATION","rcp45","HadGEM2_CCLM","w8",7.64924856920812e-05,6.62331684921578e-08,0.0883409400538933
49,"ADAPTATION","rcp85","HadGEM2_CCLM","w8",0,2.09058784066181e-49,1.8597239615911e-06
49,"ADAPTATION","rcp45","HadGEM2_CCLM","w9",0.0015600820575109,1.27214407998186e-05,0.191319211751724
49,"ADAPTATION","rcp85","HadGEM2_CCLM","w9",0,1.29810888005531e-33,6.10578824885845e-05
49,"ADAPTATION","rcp45","MPI_CCLM","w5",0.00725377379190395,0.000216708227661831,0.242802199029661
49,"ADAPTATION","rcp85","MPI_CCLM","w5",7.21644966006352e-15,1.30513530708874e-25,0.000402997510754739
49,"ADAPTATION","rcp45","MPI_CCLM","w6",1.68232346815511e-05,4.80576358932697e-09,0.0588920407527366
49,"ADAPTATION","rcp45","MPI_CCLM","w7",0,9.96081620656586e-57,7.9036529790577e-08
49,"ADAPTATION","rcp85","MPI_CCLM","w7",0.523105628912256,0.341639369101682,0.80096008758945
49,"ADAPTATION","rcp45","MPI_CCLM","w8",0.0138088910386389,0.00050871562133342,0.374837067549032
49,"ADAPTATION","rcp85","MPI_CCLM","w8",0.236927548963432,0.0912515884844696,0.615163685258729
49,"ADAPTATION","rcp45","MPI_CCLM","w9",7.35931827524627e-05,4.53009641284663e-08,0.119554995171393
49,"ADAPTATION","rcp85","MPI_CCLM","w9",0.374599099551836,0.193312081443258,0.725896096805697
49,"ADAPTATION","rcp45","NCC_HIRHAM5","w5",0.00151951429198616,1.02952545940059e-05,0.224270673684412
49,"ADAPTATION","rcp85","NCC_HIRHAM5","w5",0.473112598547223,0.289356908172829,0.773562077081677
49,"ADAPTATION","rcp45","NCC_HIRHAM5","w6",0.00710955146083914,0.000156103402419494,0.323796414369557
49,"ADAPTATION","rcp85","NCC_HIRHAM5","w6",0.188231613994629,0.0625855816223831,0.566123052443619
49,"ADAPTATION","rcp85","NCC_HIRHAM5","w7",1.60859621222142e-05,3.62348541908312e-09,0.0714114029644853
49,"ADAPTATION","rcp45","NCC_HIRHAM5","w8",4.36317648677687e-14,4.47312623727448e-28,1
49,"ADAPTATION","rcp85","NCC_HIRHAM5","w8",0,3.10762973567154e-62,1
49,"ADAPTATION","rcp45","NCC_HIRHAM5","w9",0,1.53796937585186e-42,1
49,"ADAPTATION","rcp85","NCC_HIRHAM5","w9",3.33066907387547e-16,1.76701677574938e-32,1
49,"ADAPTATION","refclim","refclim","w5",0,5.51857903557324e-72,1
49,"ADAPTATION","refclim","refclim","w6",0.27306046758892,0.110354770014884,0.67565741788799
49,"ADAPTATION","refclim","refclim","w7",0.000456103883780479,2.60384349023307e-06,0.0798937238662743
49,"ADAPTATION","refclim","refclim","w8",0.0558710308370622,0.00740080274259938,0.421788310723111
49,"ADAPTATION","refclim","refclim","w9",3.76158061365928e-08,1.58946660169216e-13,0.00890203588631463
49,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w5",0.139874777530116,0.0353932427898941,0.552787816172806
49,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w6",8.65644341807581e-06,2.52661872322909e-09,0.0296578236996963
49,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w6",0.223288550963012,0.0773164992016165,0.644853006874361
49,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w7",0.000138402717606234,2.6799579078187e-07,0.0714761682820144
49,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w7",0.0352382259393905,0.00329840800114191,0.376464211500109
49,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w8",2.44948106242759e-09,1.21964024092255e-15,0.00491944876830982
49,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w8",0.362424829592386,0.188028167081261,0.698574895155483
49,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w9",0.00244210549968649,5.06982408057474e-05,0.117634836570565
49,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w9",0.104819284372203,0.0238539972758974,0.460597117087889
49,"BAU","rcp45","HadGEM2_CCLM","w5",1.56594481870442e-06,1.26827034130684e-10,0.0193348617823673
49,"BAU","rcp45","HadGEM2_CCLM","w6",0.214814948884408,0.0798481783613502,0.57791502838526
49,"BAU","rcp85","HadGEM2_CCLM","w6",0.000110044943493537,2.48980138219359e-07,0.0486379743986909
49,"BAU","rcp45","HadGEM2_CCLM","w7",0.309661317079109,0.145052921397289,0.66106997619533
49,"BAU","rcp85","HadGEM2_CCLM","w7",0.000961191714427989,9.30554147772655e-06,0.0992837992390198
49,"BAU","rcp45","HadGEM2_CCLM","w8",0.0731019127213145,0.0138013540990602,0.38720038665471
49,"BAU","rcp85","HadGEM2_CCLM","w8",1.85023319887456e-07,4.29377376310642e-12,0.00797285343555017
49,"BAU","rcp45","HadGEM2_CCLM","w9",0.236881420551824,0.0865289370132149,0.648486036458306
49,"BAU","rcp85","HadGEM2_CCLM","w9",0.000196445499154541,5.15191061402993e-07,0.0749058689663266
49,"BAU","rcp45","MPI_CCLM","w5",0.0407387488741775,0.00402856397203818,0.411969543329266
49,"BAU","rcp85","MPI_CCLM","w5",5.78625403147015e-09,2.80193644167756e-15,0.0119491417805921
49,"BAU","rcp85","MPI_CCLM","w6",0.112771833944907,0.0237124256964258,0.536321618636196
49,"BAU","rcp45","MPI_CCLM","w7",2.41543069046113e-06,1.76692495561392e-10,0.0330195428030786
49,"BAU","rcp85","MPI_CCLM","w7",0.189482646941684,0.0577961711675662,0.621211972466699
49,"BAU","rcp45","MPI_CCLM","w8",5.23133415873955e-05,3.84809641497737e-08,0.0711179090364284
49,"BAU","rcp85","MPI_CCLM","w8",0.0244296239963212,0.00173690977674047,0.343602492537992
49,"BAU","rcp45","MPI_CCLM","w9",2.79386624946198e-10,1.61592113893429e-17,0.00483048876977125
49,"BAU","rcp85","MPI_CCLM","w9",0.803480114223349,0.681397146940862,0.947436156506825
49,"BAU","rcp45","NCC_HIRHAM5","w5",0.27343109605489,0.107575336858651,0.694997259344079
49,"BAU","rcp85","NCC_HIRHAM5","w5",0.614928087523706,0.430548234286145,0.878267573092057
49,"BAU","rcp45","NCC_HIRHAM5","w6",0.056039699104607,0.00652752063762537,0.48110883903346
49,"BAU","rcp45","NCC_HIRHAM5","w7",0.71780229271934,0.562586416552629,0.915841755637092
49,"BAU","rcp85","NCC_HIRHAM5","w7",0.140162571573409,0.0337140295798533,0.582711313803041
49,"BAU","rcp45","NCC_HIRHAM5","w8",0.77668366697839,0.642586550661954,0.93876461922457
49,"BAU","rcp85","NCC_HIRHAM5","w8",0.22363864312323,0.0741872140266914,0.674162567689968
49,"BAU","rcp45","NCC_HIRHAM5","w9",0.568961651991348,0.378841014759872,0.854493966662801
49,"BAU","rcp85","NCC_HIRHAM5","w9",0.0353616331211924,0.00302637131967092,0.413182972251331
49,"BAU","refclim","refclim","w5",0.184552966912194,0.036520672930891,0.932616922490602
